Nami,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Nami,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Nautilus,UTILITY,true,totalPingsPerMins,2.5514,1.3558,2.209,3.371
Nautilus,UTILITY,true,allInPingsPerMins,0.051,0.0,0.0,0.045
Nautilus,UTILITY,true,assistMePingsPerMins,0.218,0.034,0.116,0.306
Nautilus,UTILITY,true,commandPingsPerMins,0.5066,0.193,0.394,0.681
Nautilus,UTILITY,true,enemyMissingPingsPerMins,0.3249,0.101,0.2405,0.451
Nautilus,UTILITY,true,enemyVisionPingsPerMins,0.2626,0.04,0.179,0.386
Nautilus,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Nautilus,UTILITY,true,getBackPingsPerMins,0.2154,0.0,0.103,0.319
Nautilus,UTILITY,true,needVisionPingsPerMins,0.0153,0.0,0.0,0.0
Nautilus,UTILITY,true,onMyWayPingsPerMins,0.9264,0.377,0.7365,1.304
Nautilus,UTILITY,true,pushPingsPerMins,0.0312,0.0,0.0,0.036
Nautilus,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Nautilus,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Neeko,UTILITY,true,totalPingsPerMins,2.2059,1.1825,1.8985,2.9993
Neeko,UTILITY,true,allInPingsPerMins,0.0583,0.0,0.0,0.06
Neeko,UTILITY,true,assistMePingsPerMins,0.1855,0.0,0.094,0.2448
Neeko,UTILITY,true,commandPingsPerMins,0.4044,0.136,0.305,0.573
Neeko,UTILITY,true,enemyMissingPingsPerMins,0.2885,0.1033,0.218,0.396
Neeko,UTILITY,true,enemyVisionPingsPerMins,0.2598,0.044,0.183,0.379
Neeko,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Neeko,UTILITY,true,getBackPingsPerMins,0.1503,0.0,0.0505,0.207
Neeko,UTILITY,true,needVisionPingsPerMins,0.016,0.0,0.0,0.0
Neeko,UTILITY,true,onMyWayPingsPerMins,0.8211,0.3403,0.6545,1.1105
Neeko,UTILITY,true,pushPingsPerMins,0.0219,0.0,0.0,0.029
Neeko,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
